year,age,school,group,topic,count
2018,010,9,2,176300,..C
2018,010,9,9,176300,..C
2018,010,77,1,176300,..C
2018,010,77,2,176300,..C
2018,010,77,9,176300,..C
2018,010,9999,1,176300,..C
2018,010,9999,2,176300,..C
2018,010,9999,9,176300,..C
2018,010,1,1,176400,15
2018,010,1,2,176400,15
2018,010,1,9,176400,30
2018,010,2,1,176400,12
2018,010,2,2,176400,9
2018,010,2,9,176400,21
2018,010,3,1,176400,..C
2018,010,3,2,176400,..C
2018,010,3,9,176400,6
2018,010,4,1,176400,..C
2018,010,4,2,176400,..C
2018,010,4,9,176400,6
2018,010,5,1,176400,..C
2018,010,5,2,176400,..C
2018,010,5,9,176400,0
2018,010,6,1,176400,..C
2018,010,6,2,176400,..C
2018,010,6,9,176400,0
2018,010,9,1,176400,..C
2018,010,9,2,176400,..C
2018,010,9,9,176400,0
2018,010,77,1,176400,24
2018,010,77,2,176400,24
2018,010,77,9,176400,48
2018,010,9999,1,176400,24
2018,010,9999,2,176400,24
2018,010,9999,9,176400,48
2018,010,1,1,176500,9
2018,010,1,2,176500,12
2018,010,1,9,176500,21
2018,010,2,1,176500,..C
2018,010,2,2,176500,9
2018,010,2,9,176500,9
2018,010,3,1,176500,..C
2018,010,3,2,176500,..C
2018,010,3,9,176500,3
2018,010,4,1,176500,..C
2018,010,4,2,176500,..C
2018,010,4,9,176500,0
2018,010,5,1,176500,..C
2018,010,5,2,176500,..C
2018,010,5,9,176500,0
2018,010,6,1,176500,..C
2018,010,6,2,176500,..C
2018,010,6,9,176500,0
2018,010,9,1,176500,..C
2018,010,9,2,176500,..C
2018,010,9,9,176500,0
2018,010,77,1,176500,12
2018,010,77,2,176500,15
2018,010,77,9,176500,27
2018,010,9999,1,176500,12
2018,010,9999,2,176500,15
2018,010,9999,9,176500,27
2018,010,1,1,176600,12
2018,010,1,2,176600,12
2018,010,1,9,176600,24
2018,010,2,1,176600,..C
2018,010,2,2,176600,..C
2018,010,2,9,176600,6
2018,010,3,1,176600,..C
2018,010,3,2,176600,..C
2018,010,3,9,176600,3
2018,010,4,1,176600,..C
2018,010,4,2,176600,..C
2018,010,4,9,176600,0
2018,010,5,1,176600,..C
2018,010,5,2,176600,..C
2018,010,5,9,176600,3
2018,010,6,1,176600,..C
2018,010,6,2,176600,..C
2018,010,6,9,176600,0
2018,010,9,1,176600,..C
2018,010,9,2,176600,..C
2018,010,9,9,176600,0
2018,010,77,1,176600,15
2018,010,77,2,176600,15
2018,010,77,9,176600,27
2018,010,9999,1,176600,15
2018,010,9999,2,176600,15
2018,010,9999,9,176600,27
2018,010,1,1,176700,9
2018,010,1,2,176700,18
2018,010,1,9,176700,27
2018,010,2,1,176700,..C
2018,010,2,2,176700,..C
2018,010,2,9,176700,6
2018,010,3,1,176700,..C
2018,010,3,2,176700,..C
2018,010,3,9,176700,0
2018,010,4,1,176700,6
2018,010,4,2,176700,..C
2018,010,4,9,176700,9
2018,010,5,1,176700,..C
2018,010,5,2,176700,..C
2018,010,5,9,176700,3
2018,010,6,1,176700,..C
2018,010,6,2,176700,..C
2018,010,6,9,176700,0
2018,010,9,1,176700,..C
2018,010,9,2,176700,..C
2018,010,9,9,176700,0
2018,010,77,1,176700,18
2018,010,77,2,176700,21
2018,010,77,9,176700,39
2018,010,9999,1,176700,18
2018,010,9999,2,176700,21
2018,010,9999,9,176700,39
2018,010,1,1,176800,9
2018,010,1,2,176800,15
2018,010,1,9,176800,24
2018,010,2,1,176800,18
2018,010,2,2,176800,30
2018,010,2,9,176800,48
2018,010,3,1,176800,..C
2018,010,3,2,176800,..C
2018,010,3,9,176800,6
2018,010,4,1,176800,..C
2018,010,4,2,176800,..C
2018,010,4,9,176800,3
2018,010,5,1,176800,..C
2018,010,5,2,176800,..C
2018,010,5,9,176800,0
2018,010,6,1,176800,..C
2018,010,6,2,176800,..C
2018,010,6,9,176800,0
2018,010,9,1,176800,..C
2018,010,9,2,176800,..C
2018,010,9,9,176800,0
2018,010,77,1,176800,27
2018,010,77,2,176800,36
2018,010,77,9,176800,66
2018,010,9999,1,176800,27
2018,010,9999,2,176800,36
2018,010,9999,9,176800,66
2018,010,1,1,176900,15
2018,010,1,2,176900,12
2018,010,1,9,176900,30
2018,010,2,1,176900,..C
2018,010,2,2,176900,..C
2018,010,2,9,176900,6
2018,010,3,1,176900,..C
2018,010,3,2,176900,..C
2018,010,3,9,176900,0
2018,010,4,1,176900,6
2018,010,4,2,176900,9
2018,010,4,9,176900,12
2018,010,5,1,176900,..C
2018,010,5,2,176900,..C
2018,010,5,9,176900,0
2018,010,6,1,176900,..C
2018,010,6,2,176900,..C
2018,010,6,9,176900,0
2018,010,9,1,176900,..C
2018,010,9,2,176900,..C
2018,010,9,9,176900,0
2018,010,77,1,176900,21
2018,010,77,2,176900,24
2018,010,77,9,176900,45
2018,010,9999,1,176900,21
2018,010,9999,2,176900,24
2018,010,9999,9,176900,45
2018,010,1,1,177000,15
2018,010,1,2,177000,18
2018,010,1,9,177000,33
2018,010,2,1,177000,..C
2018,010,2,2,177000,6
2018,010,2,9,177000,12
2018,010,3,1,177000,..C
2018,010,3,2,177000,..C
2018,010,3,9,177000,0
2018,010,4,1,177000,..C
2018,010,4,2,177000,..C
2018,010,4,9,177000,3
2018,010,5,1,177000,..C
2018,010,5,2,177000,..C
2018,010,5,9,177000,3
2018,010,6,1,177000,..C
2018,010,6,2,177000,..C
2018,010,6,9,177000,0
2018,010,9,1,177000,..C
2018,010,9,2,177000,..C
2018,010,9,9,177000,0
2018,010,77,1,177000,18
2018,010,77,2,177000,21
2018,010,77,9,177000,39
2018,010,9999,1,177000,18
2018,010,9999,2,177000,21
2018,010,9999,9,177000,39
2018,010,1,1,177100,30
2018,010,1,2,177100,24
2018,010,1,9,177100,54
2018,010,2,1,177100,18
2018,010,2,2,177100,15
2018,010,2,9,177100,33
2018,010,3,1,177100,3
2018,010,3,2,177100,3
2018,010,3,9,177100,6
2018,010,4,1,177100,3
2018,010,4,2,177100,9
2018,010,4,9,177100,15
2018,010,5,1,177100,0
2018,010,5,2,177100,0
2018,010,5,9,177100,0
2018,010,6,1,177100,0
2018,010,6,2,177100,0
2018,010,6,9,177100,0
2018,010,9,1,177100,0
2018,010,9,2,177100,0
2018,010,9,9,177100,0
2018,010,77,1,177100,39
2018,010,77,2,177100,39
2018,010,77,9,177100,78
2018,010,9999,1,177100,39
2018,010,9999,2,177100,39
2018,010,9999,9,177100,78
2018,010,1,1,177200,27
2018,010,1,2,177200,18
2018,010,1,9,177200,45
2018,010,2,1,177200,24
2018,010,2,2,177200,15
2018,010,2,9,177200,39
2018,010,3,1,177200,9
2018,010,3,2,177200,9
2018,010,3,9,177200,15
2018,010,4,1,177200,3
2018,010,4,2,177200,0
2018,010,4,9,177200,3
2018,010,5,1,177200,0
2018,010,5,2,177200,3
2018,010,5,9,177200,3
2018,010,6,1,177200,0
2018,010,6,2,177200,0
2018,010,6,9,177200,0
2018,010,9,1,177200,0
2018,010,9,2,177200,0
2018,010,9,9,177200,0
2018,010,77,1,177200,42
2018,010,77,2,177200,33
2018,010,77,9,177200,75
2018,010,9999,1,177200,42
2018,010,9999,2,177200,33
2018,010,9999,9,177200,75
2018,010,1,1,177300,6
2018,010,1,2,177300,9
2018,010,1,9,177300,18
2018,010,2,1,177300,12
2018,010,2,2,177300,12
2018,010,2,9,177300,24
2018,010,3,1,177300,..C
2018,010,3,2,177300,..C
2018,010,3,9,177300,6
2018,010,4,1,177300,..C
2018,010,4,2,177300,..C
2018,010,4,9,177300,3
2018,010,5,1,177300,..C
2018,010,5,2,177300,..C
2018,010,5,9,177300,3
2018,010,6,1,177300,..C
2018,010,6,2,177300,..C
2018,010,6,9,177300,0
2018,010,9,1,177300,..C
2018,010,9,2,177300,..C
2018,010,9,9,177300,0
2018,010,77,1,177300,21
2018,010,77,2,177300,18
2018,010,77,9,177300,42
2018,010,9999,1,177300,21
2018,010,9999,2,177300,18
2018,010,9999,9,177300,42
2018,010,1,1,177400,15
2018,010,1,2,177400,6
2018,010,1,9,177400,24
2018,010,2,1,177400,..C
2018,010,2,2,177400,..C
2018,010,2,9,177400,12
2018,010,3,1,177400,..C
2018,010,3,2,177400,..C
2018,010,3,9,177400,3
2018,010,4,1,177400,..C
2018,010,4,2,177400,..C
2018,010,4,9,177400,3
2018,010,5,1,177400,..C
2018,010,5,2,177400,..C
2018,010,5,9,177400,0
2018,010,6,1,177400,..C
2018,010,6,2,177400,..C
2018,010,6,9,177400,0
2018,010,9,1,177400,..C
2018,010,9,2,177400,..C
2018,010,9,9,177400,0
2018,010,77,1,177400,21
2018,010,77,2,177400,12
2018,010,77,9,177400,36
2018,010,9999,1,177400,21
2018,010,9999,2,177400,12
2018,010,9999,9,177400,36
2018,010,1,1,177500,..C
2018,010,1,2,177500,9
2018,010,1,9,177500,12
2018,010,2,1,177500,..C
2018,010,2,2,177500,..C
2018,010,2,9,177500,6
2018,010,3,1,177500,..C
2018,010,3,2,177500,..C
2018,010,3,9,177500,0
2018,010,4,1,177500,..C
2018,010,4,2,177500,..C
2018,010,4,9,177500,0
2018,010,5,1,177500,..C
2018,010,5,2,177500,..C
2018,010,5,9,177500,0
2018,010,6,1,177500,..C
2018,010,6,2,177500,..C
2018,010,6,9,177500,0
2018,010,9,1,177500,..C
2018,010,9,2,177500,..C
2018,010,9,9,177500,0
2018,010,77,1,177500,9
2018,010,77,2,177500,9
2018,010,77,9,177500,21
2018,010,9999,1,177500,9
2018,010,9999,2,177500,9
2018,010,9999,9,177500,21
2018,010,1,1,177600,15
2018,010,1,2,177600,12
2018,010,1,9,177600,27
2018,010,2,1,177600,..C
2018,010,2,2,177600,6
2018,010,2,9,177600,12
2018,010,3,1,177600,..C
2018,010,3,2,177600,..C
2018,010,3,9,177600,3
2018,010,4,1,177600,..C
2018,010,4,2,177600,..C
2018,010,4,9,177600,3
2018,010,5,1,177600,..C
2018,010,5,2,177600,..C
2018,010,5,9,177600,0
2018,010,6,1,177600,..C
2018,010,6,2,177600,..C
2018,010,6,9,177600,0
2018,010,9,1,177600,..C
2018,010,9,2,177600,..C
2018,010,9,9,177600,0
2018,010,77,1,177600,21
2018,010,77,2,177600,15
2018,010,77,9,177600,36
2018,010,9999,1,177600,21
2018,010,9999,2,177600,15
2018,010,9999,9,177600,36
2018,010,1,1,177700,21
2018,010,1,2,177700,15
2018,010,1,9,177700,36
2018,010,2,1,177700,..C
2018,010,2,2,177700,..C
2018,010,2,9,177700,6
2018,010,3,1,177700,..C
2018,010,3,2,177700,..C
2018,010,3,9,177700,0
2018,010,4,1,177700,..C
2018,010,4,2,177700,..C
2018,010,4,9,177700,3
2018,010,5,1,177700,..C
2018,010,5,2,177700,..C
2018,010,5,9,177700,3
2018,010,6,1,177700,..C
2018,010,6,2,177700,..C
2018,010,6,9,177700,3
2018,010,9,1,177700,..C
2018,010,9,2,177700,..C
2018,010,9,9,177700,0
2018,010,77,1,177700,21
2018,010,77,2,177700,18
2018,010,77,9,177700,42
2018,010,9999,1,177700,21
2018,010,9999,2,177700,18
2018,010,9999,9,177700,42
2018,010,1,1,177800,12
2018,010,1,2,177800,6
2018,010,1,9,177800,18
2018,010,2,1,177800,15
2018,010,2,2,177800,6
2018,010,2,9,177800,24
2018,010,3,1,177800,..C
2018,010,3,2,177800,..C
2018,010,3,9,177800,6
2018,010,4,1,177800,..C
2018,010,4,2,177800,..C
2018,010,4,9,177800,3
2018,010,5,1,177800,..C
2018,010,5,2,177800,..C
2018,010,5,9,177800,0
2018,010,6,1,177800,..C
2018,010,6,2,177800,..C
2018,010,6,9,177800,0
2018,010,9,1,177800,..C
2018,010,9,2,177800,..C
2018,010,9,9,177800,0
2018,010,77,1,177800,27
2018,010,77,2,177800,15
2018,010,77,9,177800,42
2018,010,9999,1,177800,27
2018,010,9999,2,177800,15
2018,010,9999,9,177800,42
2018,010,1,1,177900,21
2018,010,1,2,177900,27
2018,010,1,9,177900,48
2018,010,2,1,177900,15
2018,010,2,2,177900,18
2018,010,2,9,177900,33
2018,010,3,1,177900,6
2018,010,3,2,177900,0
2018,010,3,9,177900,6
2018,010,4,1,177900,3
2018,010,4,2,177900,3
2018,010,4,9,177900,6
2018,010,5,1,177900,0
2018,010,5,2,177900,0
2018,010,5,9,177900,0
2018,010,6,1,177900,0
2018,010,6,2,177900,0
2018,010,6,9,177900,0
2018,010,9,1,177900,0
2018,010,9,2,177900,0
2018,010,9,9,177900,0
2018,010,77,1,177900,30
2018,010,77,2,177900,30
2018,010,77,9,177900,60
2018,010,9999,1,177900,30
2018,010,9999,2,177900,30
2018,010,9999,9,177900,60
2018,010,1,1,178000,12
2018,010,1,2,178000,15
2018,010,1,9,178000,24
2018,010,2,1,178000,9
2018,010,2,2,178000,6
2018,010,2,9,178000,15
2018,010,3,1,178000,3
2018,010,3,2,178000,3
2018,010,3,9,178000,6
2018,010,4,1,178000,3
2018,010,4,2,178000,3
2018,010,4,9,178000,3
2018,010,5,1,178000,0
2018,010,5,2,178000,0
2018,010,5,9,178000,3
2018,010,6,1,178000,0
2018,010,6,2,178000,0
2018,010,6,9,178000,0
2018,010,9,1,178000,0
2018,010,9,2,178000,0
2018,010,9,9,178000,0
2018,010,77,1,178000,21
2018,010,77,2,178000,27
2018,010,77,9,178000,45
2018,010,9999,1,178000,21
2018,010,9999,2,178000,27
2018,010,9999,9,178000,45
2018,010,1,1,178100,30
2018,010,1,2,178100,15
2018,010,1,9,178100,42
2018,010,2,1,178100,15
2018,010,2,2,178100,9
2018,010,2,9,178100,27
2018,010,3,1,178100,3
2018,010,3,2,178100,0
2018,010,3,9,178100,3
2018,010,4,1,178100,0
2018,010,4,2,178100,3
2018,010,4,9,178100,3
2018,010,5,1,178100,0
2018,010,5,2,178100,0
2018,010,5,9,178100,0
2018,010,6,1,178100,0
2018,010,6,2,178100,0
2018,010,6,9,178100,0
2018,010,9,1,178100,0
2018,010,9,2,178100,0
2018,010,9,9,178100,0
2018,010,77,1,178100,39
2018,010,77,2,178100,18
2018,010,77,9,178100,57
2018,010,9999,1,178100,39
2018,010,9999,2,178100,18
2018,010,9999,9,178100,57
2018,010,1,1,178200,24
2018,010,1,2,178200,12
2018,010,1,9,178200,36
2018,010,2,1,178200,18
2018,010,2,2,178200,21
2018,010,2,9,178200,39
2018,010,3,1,178200,3
2018,010,3,2,178200,6
2018,010,3,9,178200,6
2018,010,4,1,178200,3
2018,010,4,2,178200,3
2018,010,4,9,178200,3
2018,010,5,1,178200,0
2018,010,5,2,178200,3
2018,010,5,9,178200,3
2018,010,6,1,178200,3
2018,010,6,2,178200,0
2018,010,6,9,178200,3
2018,010,9,1,178200,0
2018,010,9,2,178200,0
2018,010,9,9,178200,0
2018,010,77,1,178200,39
2018,010,77,2,178200,33
2018,010,77,9,178200,69
2018,010,9999,1,178200,39
2018,010,9999,2,178200,33
2018,010,9999,9,178200,69
2018,010,1,1,178300,..C
2018,010,1,2,178300,..C
2018,010,1,9,178300,3
2018,010,2,1,178300,..C
2018,010,2,2,178300,..C
2018,010,2,9,178300,6
2018,010,3,1,178300,..C
2018,010,3,2,178300,..C
2018,010,3,9,178300,0
2018,010,4,1,178300,..C
2018,010,4,2,178300,..C
2018,010,4,9,178300,3
2018,010,5,1,178300,..C
2018,010,5,2,178300,..C
2018,010,5,9,178300,3
2018,010,6,1,178300,..C
2018,010,6,2,178300,..C
2018,010,6,9,178300,0
2018,010,9,1,178300,..C
2018,010,9,2,178300,..C
2018,010,9,9,178300,0
2018,010,77,1,178300,..C
2018,010,77,2,178300,6
2018,010,77,9,178300,12
2018,010,9999,1,178300,3
2018,010,9999,2,178300,6
2018,010,9999,9,178300,12
2018,010,1,1,178400,9
2018,010,1,2,178400,6
2018,010,1,9,178400,18
2018,010,2,1,178400,15
2018,010,2,2,178400,9
2018,010,2,9,178400,24
2018,010,3,1,178400,..C
2018,010,3,2,178400,..C
2018,010,3,9,178400,9
2018,010,4,1,178400,..C
2018,010,4,2,178400,..C
2018,010,4,9,178400,0
2018,010,5,1,178400,..C
2018,010,5,2,178400,..C
2018,010,5,9,178400,3
2018,010,6,1,178400,..C
2018,010,6,2,178400,..C
2018,010,6,9,178400,3
2018,010,9,1,178400,..C
2018,010,9,2,178400,..C
2018,010,9,9,178400,0
2018,010,77,1,178400,27
2018,010,77,2,178400,18
2018,010,77,9,178400,45
2018,010,9999,1,178400,27
2018,010,9999,2,178400,18
2018,010,9999,9,178400,45
2018,010,1,1,178500,15
2018,010,1,2,178500,9
2018,010,1,9,178500,24
2018,010,2,1,178500,21
2018,010,2,2,178500,12
2018,010,2,9,178500,30
2018,010,3,1,178500,..C
2018,010,3,2,178500,..C
2018,010,3,9,178500,3
2018,010,4,1,178500,6
2018,010,4,2,178500,..C
2018,010,4,9,178500,9
2018,010,5,1,178500,..C
2018,010,5,2,178500,..C
2018,010,5,9,178500,3
2018,010,6,1,178500,..C
2018,010,6,2,178500,..C
2018,010,6,9,178500,0
2018,010,9,1,178500,..C
2018,010,9,2,178500,..C
2018,010,9,9,178500,0
2018,010,77,1,178500,36
2018,010,77,2,178500,24
2018,010,77,9,178500,60
2018,010,9999,1,178500,36
2018,010,9999,2,178500,24
2018,010,9999,9,178500,60
2018,010,1,1,178600,6
2018,010,1,2,178600,9
2018,010,1,9,178600,18
2018,010,2,1,178600,12
2018,010,2,2,178600,9
2018,010,2,9,178600,21
2018,010,3,1,178600,6
2018,010,3,2,178600,..C
2018,010,3,9,178600,9
2018,010,4,1,178600,..C
2018,010,4,2,178600,..C
2018,010,4,9,178600,..C
2018,010,5,1,178600,..C
2018,010,5,2,178600,..C
2018,010,5,9,178600,..C
2018,010,6,1,178600,..C
2018,010,6,2,178600,..C
2018,010,6,9,178600,..C
2018,010,9,1,178600,..C
2018,010,9,2,178600,..C
2018,010,9,9,178600,..C
2018,010,77,1,178600,9
2018,010,77,2,178600,12
2018,010,77,9,178600,24
2018,010,9999,1,178600,9
2018,010,9999,2,178600,12
2018,010,9999,9,178600,24
2018,010,1,1,178700,..C
2018,010,1,2,178700,9
2018,010,1,9,178700,12
2018,010,2,1,178700,..C
2018,010,2,2,178700,6
2018,010,2,9,178700,9
2018,010,3,1,178700,..C
2018,010,3,2,178700,..C
2018,010,3,9,178700,6
2018,010,4,1,178700,..C
2018,010,4,2,178700,..C
2018,010,4,9,178700,9
2018,010,5,1,178700,..C
2018,010,5,2,178700,..C
2018,010,5,9,178700,3
2018,010,6,1,178700,..C
2018,010,6,2,178700,..C
2018,010,6,9,178700,0
2018,010,9,1,178700,..C
2018,010,9,2,178700,..C
2018,010,9,9,178700,0
2018,010,77,1,178700,12
2018,010,77,2,178700,15
2018,010,77,9,178700,27
2018,010,9999,1,178700,12
2018,010,9999,2,178700,15
2018,010,9999,9,178700,27
2018,010,1,1,178800,12
2018,010,1,2,178800,12
2018,010,1,9,178800,27
2018,010,2,1,178800,12
2018,010,2,2,178800,12
2018,010,2,9,178800,21
2018,010,3,1,178800,3
2018,010,3,2,178800,9
2018,010,3,9,178800,9
2018,010,4,1,178800,3
2018,010,4,2,178800,3
2018,010,4,9,178800,3
2018,010,5,1,178800,0
2018,010,5,2,178800,0
2018,010,5,9,178800,3
2018,010,6,1,178800,0
2018,010,6,2,178800,0
2018,010,6,9,178800,0
2018,010,9,1,178800,0
2018,010,9,2,178800,0
2018,010,9,9,178800,0
2018,010,77,1,178800,27
2018,010,77,2,178800,24
2018,010,77,9,178800,51
2018,010,9999,1,178800,27
2018,010,9999,2,178800,24
2018,010,9999,9,178800,51
2018,010,1,1,178900,..C
2018,010,1,2,178900,..C
2018,010,1,9,178900,..C
2018,010,2,1,178900,..C
2018,010,2,2,178900,..C
2018,010,2,9,178900,..C
2018,010,3,1,178900,..C
2018,010,3,2,178900,..C
2018,010,3,9,178900,..C
2018,010,4,1,178900,..C
2018,010,4,2,178900,..C
2018,010,4,9,178900,6
2018,010,5,1,178900,..C
2018,010,5,2,178900,..C
2018,010,5,9,178900,..C
2018,010,6,1,178900,..C
2018,010,6,2,178900,..C
2018,010,6,9,178900,..C
2018,010,9,1,178900,..C
2018,010,9,2,178900,..C
2018,010,9,9,178900,..C
2018,010,77,1,178900,9
2018,010,77,2,178900,..C
2018,010,77,9,178900,12
2018,010,9999,1,178900,9
2018,010,9999,2,178900,6
2018,010,9999,9,178900,12
2018,010,1,1,179000,..C
2018,010,1,2,179000,..C
2018,010,1,9,179000,..C
2018,010,2,1,179000,..C
2018,010,2,2,179000,..C
2018,010,2,9,179000,..C
2018,010,3,1,179000,..C
2018,010,3,2,179000,..C
2018,010,3,9,179000,..C
2018,010,4,1,179000,..C
2018,010,4,2,179000,..C
2018,010,4,9,179000,..C
2018,010,5,1,179000,..C
2018,010,5,2,179000,..C
2018,010,5,9,179000,..C
2018,010,6,1,179000,..C
2018,010,6,2,179000,..C
2018,010,6,9,179000,..C
2018,010,9,1,179000,..C
2018,010,9,2,179000,..C
2018,010,9,9,179000,..C
2018,010,77,1,179000,..C
2018,010,77,2,179000,..C
2018,010,77,9,179000,..C
2018,010,9999,1,179000,..C
2018,010,9999,2,179000,..C
2018,010,9999,9,179000,3
2018,010,1,1,179100,6
2018,010,1,2,179100,..C
2018,010,1,9,179100,12
2018,010,2,1,179100,18
2018,010,2,2,179100,9
2018,010,2,9,179100,24
2018,010,3,1,179100,..C
2018,010,3,2,179100,..C
2018,010,3,9,179100,6
2018,010,4,1,179100,..C
2018,010,4,2,179100,..C
2018,010,4,9,179100,6
2018,010,5,1,179100,..C
2018,010,5,2,179100,..C
2018,010,5,9,179100,0
2018,010,6,1,179100,..C
2018,010,6,2,179100,..C
2018,010,6,9,179100,3
2018,010,9,1,179100,..C
2018,010,9,2,179100,..C
2018,010,9,9,179100,0
2018,010,77,1,179100,24
2018,010,77,2,179100,18
2018,010,77,9,179100,39
2018,010,9999,1,179100,24
2018,010,9999,2,179100,18
2018,010,9999,9,179100,39
2018,010,1,1,179200,..C
2018,010,1,2,179200,..C
2018,010,1,9,179200,..C
2018,010,2,1,179200,..C
2018,010,2,2,179200,..C
2018,010,2,9,179200,..C
2018,010,3,1,179200,..C
2018,010,3,2,179200,..C
2018,010,3,9,179200,..C
2018,010,4,1,179200,..C
2018,010,4,2,179200,..C
2018,010,4,9,179200,..C
2018,010,5,1,179200,..C
2018,010,5,2,179200,..C
2018,010,5,9,179200,..C
2018,010,6,1,179200,..C
2018,010,6,2,179200,..C
2018,010,6,9,179200,..C
2018,010,9,1,179200,..C
2018,010,9,2,179200,..C
2018,010,9,9,179200,..C
2018,010,77,1,179200,..C
2018,010,77,2,179200,..C
2018,010,77,9,179200,6
2018,010,9999,1,179200,3
2018,010,9999,2,179200,3
2018,010,9999,9,179200,6
2018,010,1,1,179300,..C
2018,010,1,2,179300,6
2018,010,1,9,179300,12
2018,010,2,1,179300,..C
2018,010,2,2,179300,..C
2018,010,2,9,179300,3
2018,010,3,1,179300,..C
2018,010,3,2,179300,..C
2018,010,3,9,179300,0
2018,010,4,1,179300,..C
2018,010,4,2,179300,..C
2018,010,4,9,179300,6
2018,010,5,1,179300,..C
2018,010,5,2,179300,..C
2018,010,5,9,179300,0
2018,010,6,1,179300,..C
2018,010,6,2,179300,..C
2018,010,6,9,179300,0
2018,010,9,1,179300,..C
2018,010,9,2,179300,..C
2018,010,9,9,179300,0
2018,010,77,1,179300,6
2018,010,77,2,179300,9
2018,010,77,9,179300,18
2018,010,9999,1,179300,6
2018,010,9999,2,179300,9
2018,010,9999,9,179300,18
2018,010,1,1,179400,..C
2018,010,1,2,179400,..C
2018,010,1,9,179400,..C
2018,010,2,1,179400,..C
2018,010,2,2,179400,..C
2018,010,2,9,179400,..C
2018,010,3,1,179400,..C
2018,010,3,2,179400,..C
2018,010,3,9,179400,..C
2018,010,4,1,179400,..C
2018,010,4,2,179400,..C
2018,010,4,9,179400,..C
2018,010,5,1,179400,..C
2018,010,5,2,179400,..C
2018,010,5,9,179400,..C
2018,010,6,1,179400,..C
2018,010,6,2,179400,..C
2018,010,6,9,179400,..C
2018,010,9,1,179400,..C
2018,010,9,2,179400,..C
2018,010,9,9,179400,..C
2018,010,77,1,179400,..C
2018,010,77,2,179400,..C
2018,010,77,9,179400,..C
2018,010,9999,1,179400,0
2018,010,9999,2,179400,3
2018,010,9999,9,179400,3
2018,010,1,1,179500,6
2018,010,1,2,179500,6
2018,010,1,9,179500,15
2018,010,2,1,179500,6
2018,010,2,2,179500,3
2018,010,2,9,179500,9
2018,010,3,1,179500,0
2018,010,3,2,179500,0
2018,010,3,9,179500,0
2018,010,4,1,179500,3
2018,010,4,2,179500,0
2018,010,4,9,179500,3
2018,010,5,1,179500,3
2018,010,5,2,179500,0
2018,010,5,9,179500,3
2018,010,6,1,179500,0
2018,010,6,2,179500,0
2018,010,6,9,179500,0
2018,010,9,1,179500,0
2018,010,9,2,179500,0
2018,010,9,9,179500,0
2018,010,77,1,179500,15
2018,010,77,2,179500,9
2018,010,77,9,179500,24
2018,010,9999,1,179500,15
2018,010,9999,2,179500,9
2018,010,9999,9,179500,24
2018,010,1,1,179600,18
2018,010,1,2,179600,12
2018,010,1,9,179600,30
2018,010,2,1,179600,9
2018,010,2,2,179600,9
2018,010,2,9,179600,21
2018,010,3,1,179600,3
2018,010,3,2,179600,3
2018,010,3,9,179600,9
2018,010,4,1,179600,12
2018,010,4,2,179600,3
2018,010,4,9,179600,15
2018,010,5,1,179600,0
2018,010,5,2,179600,3
2018,010,5,9,179600,3
2018,010,6,1,179600,0
2018,010,6,2,179600,0
2018,010,6,9,179600,0
2018,010,9,1,179600,0
2018,010,9,2,179600,0
2018,010,9,9,179600,0
2018,010,77,1,179600,27
2018,010,77,2,179600,24
2018,010,77,9,179600,54
2018,010,9999,1,179600,27
2018,010,9999,2,179600,24
2018,010,9999,9,179600,54
2018,010,1,1,179700,3
2018,010,1,2,179700,9
2018,010,1,9,179700,12
2018,010,2,1,179700,0
2018,010,2,2,179700,3
2018,010,2,9,179700,6
2018,010,3,1,179700,0
2018,010,3,2,179700,0
2018,010,3,9,179700,0
2018,010,4,1,179700,3
2018,010,4,2,179700,3
2018,010,4,9,179700,6
2018,010,5,1,179700,0
2018,010,5,2,179700,0
2018,010,5,9,179700,0
2018,010,6,1,179700,0
2018,010,6,2,179700,0
2018,010,6,9,179700,0
2018,010,9,1,179700,0
2018,010,9,2,179700,0
2018,010,9,9,179700,0
2018,010,77,1,179700,6
2018,010,77,2,179700,12
2018,010,77,9,179700,21
2018,010,9999,1,179700,6
2018,010,9999,2,179700,12
2018,010,9999,9,179700,21
2018,010,1,1,179800,..C
2018,010,1,2,179800,6
2018,010,1,9,179800,9
2018,010,2,1,179800,..C
2018,010,2,2,179800,6
2018,010,2,9,179800,6
2018,010,3,1,179800,..C
2018,010,3,2,179800,..C
2018,010,3,9,179800,3
2018,010,4,1,179800,..C
2018,010,4,2,179800,..C
2018,010,4,9,179800,3
2018,010,5,1,179800,..C
2018,010,5,2,179800,..C
2018,010,5,9,179800,0
2018,010,6,1,179800,..C
2018,010,6,2,179800,..C
2018,010,6,9,179800,0
2018,010,9,1,179800,..C
2018,010,9,2,179800,..C
2018,010,9,9,179800,0
2018,010,77,1,179800,6
2018,010,77,2,179800,9
2018,010,77,9,179800,18
2018,010,9999,1,179800,6
2018,010,9999,2,179800,9
